javanese,ground_truth,generated
Kapisan njajal uwis disuguhi karo lalaine pelayan sing marakake dhewe ngenteni suwi wae 4 lagu marcell. Banjur uwis suwi ya ora sida pesenlah. Ora peduli arep enak kaya ngapa yen pelayanane elek karepe sing jenenge rasa.,Pertama mencoba sudah disuguhi dengan kelalaian pelayan yang bikin kita menunggu lama aja 4 lagu marcell. Terus sudah lama ya tidak jadi pesanlah. Tidak peduli mau enak kayak apa kalau pelayanannya buruk terserahlah yang namanya rasa.,Kapisan njajal tidak disuguhi karo lalaine pelayan yang marakake dhewe ngentenya suwi wae 4 lagu marcell. Banjur tidak suw
"Sego rawone enak banget, regane murah. Cedak universitas parahyangan. Panggonane unik nganggo kayu-kayu.","Nasi rawonnya sangat enak, harga terjangkau. Dekat universitas parahyangan. Tempatnya unik dengan kayu-kayu.","Sego rawone enak banget, harganya murah. Cedak universitas parahyangan. Makanannya unik nganggo kayu-kayu."
"Pesen soto karo iga bakar, ditambah suwasana sing adem. Rasane enak lan dilayani kanthi grapyak karo mbak diah, tisna, echa. Uwis ping pindo teka mrene lan mesthi marem karo kualitas panganan lan pelayanan:","Order soto sama iga bakar, ditambah suasana yang dingin. Rasanya enak dan dilayani dengan ramah sama mbak diah, tisna, echa. Sudah dua kali datang ke sini dan selalu puas dengan kualitas makanan dan pelayanan:","Pesan soto karo iga bakar, ditambah suasana yang adem. Rasanya enak dan dilayani kanthi grapyak karo mbak diah, tisna,"
"Youtube akeh banget manfaate. Isa nonton film, ngrungokake lagu, kala-kala kanggo sinau.","Youtube banyak sekali manfaatnya. Bisa nonton film, dengar lagu, kadang untuk belajar.","Youtube adalah banget manfaate. Isa nonton film, berrungokakan lagu, kalau-kala kanggo sinau."
"Udan ing dina isuk tenan marakna kesel, macet lan rega ojol dadi tenan ora isa dikendalikake marakna eneg","Hujan di pagi hari sungguh sangat kesal, macet dan harga ojol jadi super tak terkendali bikin eneg","Udan di dina isuk tenan maraknya kesel, macet dan harga ojol tidak tidak tidak bisa dikendalikakan maraknya eneg"
"Panganane lumayan enak-enak ing hawa anyes lan akeh variasine mulai saka restoran burangrang, saung purbasari lan area foodcourte.","Makanannya lumayan enak-enak di udara dingin dan banyak variasinya dari mulai restoran burangrang, saung purbasari dan area foodcourtnya.","Panganannya lumayan enak-enak di hawa anyes dan akan variasinya mulai saka restoran burangrang, saung purbasari dan area foodcourte."
Tulung golekake alamat uwong iki. Bakal aku jak duel kaya uwong lanang nganggo samurai. Deknen uwis ngece ibuku sing paling aku tresnani lan hormati.,Tolong carikan alamat orang ini. Akan saya ajak duel secara jantan pakai samurai. Dia telah menghina ibuku yang paling aku cinta dan hormati.,Tulung golekakan alamat uwong ini. Bakal aku jak duel kaya uwong danang nganggo samurai. Deknya uwis ngece ibuku y
"Panggon ngombe kopi cedek kampus UI, vietnamese kopi -ne enak, regane relatif sedeng, cocok dinggo ngontemplasi karo nggarap tesis","Tempat minum kopi dekat kampus UI, vietnamese kopi -nya enak, harganya relatif sedang, cocok untuk berkontemplasi sembari mengerjakan tesis","Tempatnya mau kopi cedek kampus UI, vietnamese kopi -nya enak, harganya relatif sedeng, cocok dinggu ngontemplasi karo ng"
"Panganane enak, lan pemandangane apik tenan,. Mung sing menyang lawangwangine kurang dadi ora kabeh uwong bisa ngerti yen lawangwangi ana nang kono kajaba wong sek lewat.","Makanannya enak, dan viewnya amazing,. Hanya sing menuju lawangwanginya kurang jadi tidak semua orang bisa tahu ada lawangwangi di situ kecuali orang yang lewat.","Tempatnya enak, dan pemandangan apik tenan,. Tempatnya menyang lawangwanginya kurang jadi tidak kabeh uwong tidak"
Aku mulai usaha lan ora tau wedi gagal.,Saya memulai usaha dan tidak pernah takut gagal.,Saya mulai usaha dan tidak tau wedi gagal.
Panggonan mangan kanthi nuansa doraemon. Rega panganane murah lan akeh pilihan. Panggonane ora patia amba nanging nyaman. Nang lantai 2 digawe kaya kamare nobita lkp kanthi meja sinau mesin waktu lan lawang nang ndi wae. Akeh golekan doraemon lan komik-komik sek isa diwaca sawetara ngenteni panganan. Kajaba iku sinambi ngrasakake panganane dhewe isa nonton film doraemon. Anakku seneng mangan. Lanjutan,Tempat makan dengan nuansa doraemon. Harga makanannya murah dan banyak pilihan. Tempatnya tidak terlalu luas tapi nyaman. Di lantai 2 di buat menyerupai kamar nobita lkp dengan meja belajar mesin waktu dan pintu ke mana saja. Banyak boneka doraemon dan komik-komik yang bisa dibaca saat menunggu makanan. Selain itu sambil menikmati hidangan kita bisa menonton film doraemon. Anak saya senang makan. Lanjutan,Panggonan makan ke nuansa doraemon. Rega makanannya murah dan ke pilihan. Panggonannya tidak patia amba nyaman. Namun lantan
"Aku nyang kafe dipakar bareng keluarga, pemandangane pancene keren banget. Panganane uga eco-eco. Dinggo nyantai nikmati sing disajikne lan pemandangane ning dipakar nyenengna banget. Awakdewe mrana dina minggu, lan rame banget sing dolan. Nanging ora ngenteni suwe, awakdewe langsung entuk meja. Dinggo panganan, bar awakdewe pesen ora kudu ngenteni suwe, panganan wis teka. Dinggo foto-foto uga apik banget.","Saya ke kafe dipakar bersama keluarga, pemandangannya memang keren banget. Makanannya juga enak-enak. Untuk bersantai menikmati sajian dan pemandangan di dipakar sangat menyenangkan. Kami ke sana hari minggu, dan sangat ramai pengunjung. Tapi tidak menunggu lama, kami langsung dapat meja. Untuk makanan, setelah kita order tidak perlu menunggu lama, makanan sudah datang. Untuk foto-foto juga sangat bagus.","Saya nyang kafe dipakar bareng keluarga, pemandangan pancenya keren banget. Panganannya juga eco-eco. Saya nyantai nikmati yang dis"
"Ora salah maneh iki kafe modern salah siji senengane wong depok kanggo mangan, nglumpuk tenanan panggone nyaman soale.","Tidak salah lagi ini kafe modern salah satu favorit warga depok buat makan, berkumpul seriusan tempatnya nyaman soalnya.","Ora salah maneh ini kafe modern salah siji senangkan yang depok kanggo makan, nglumpuk tenangan panggone nyaman soale."
Kesel wae karo kelakuan nyinyir terus kelompok sebelah.,Kesal saja dengan kelakuan nyinyir terus kelompok sebelah.,Kesel wae karo kelakuan nyinyir terus kelompok sebelah.
"Aku seneng mangan ning kene merga menu iwak pitike enak lan empuk, sambele pas ning ilat lan kahanane restorane uga nyaman. Liyane iku pelayanane uga apik lan regane mirah.","Saya suka makan di sini karena menu ayamnya enak dan empuk, sambal pas di lidah dan suasana restorannya juga nyaman. Selain itu pelayanan juga bagus dengan harga terjangkau.","Saya suka makan di kenya merga menu iwak pitike enak dan empuk, sambele pas di ilat dan kahanan restorannya juga nyaman."
Aku ki wis kesel arep nesu-nesu. Ben aku dewe ae wis sing njupuk maneh pakete lan tak kirim lewat ekspedisi liya ae. Gela pol embuh ping pira.,Gue itu sudah capek mau marah-marah. Biar gue sendiri aja deh yang ambil lagi paketnya dan gue kirim via ekspedisi lain saja. Kecewa berat entah keberapa kalinya.,Saya tidak wis kesel arep nesu-nesu. Ben aku dewe tidak tidak njupuk maneh paket dan tak kirim lewat ekspedisi
"Reunion house iki wis tenan direkomendasikake kanggo mangan awan nang bandung. Panggonane kepenak, asyik kanggo nyantai guyonan karo sapa bae. Menune uga oke tenan.","Reunion house ini direkomendasikan banget buat makan siang di bandung. Tempatnya nyaman, asyik buat santai mengobrol bareng siapa saja. Menunya juga oke banget.","Reunion house ini wis tenan direkomendasikan kanggo makan awan nang bandung. Sekali kepenak, asyik kanggo nyantai guyonan karo sapa"
Dingge meruhi promo-promo sing lagi ana ning tokopedia awakmu isa marani halaman iki.,Untuk mengetahui promo-promo yang sedang berlangsung di tokopedia kamu dapat mengunjungi halaman berikut.,Dinggu meruhi promo-promo yang lagi ada di tokopedia awakmu ada marani halaman ini.
"Jarene jam iki anti banyu, nanging dienggo renang tok uwis mati","Katanya jam ini water resist, tapi dipakai berenang doang sudah mati","Jarenya jam ini anti banyu, tapi dengan renang tok uwis mati"
Suasane asri. Akeh sing dodolan panganan. Panggonan sing nggo nongkrong lan kafene cocok kanggo kunjungan. Dhewe ndhuwe wektu belanja ing supermarket. Regane uga ora larang. Suasanane ing njero malle penak. Acne anyeslah. Lan barang-barang merekane mantap tenan lan akeh potongan rega,Suasananya asri. Banyak jualan makanan. Tempat nongkrong dan cafenya cocok untuk berkunjung. Kami sempat belanja disupermarket. Harganya juga tidak mahal. Suasana di dalam mallnya nyaman. Acnya dinginlah. Dan barang-barang brandednya mantap sekali dan banyak diskon,Suasana asri. Akeh yang dodolan banyak. Banyak yang nongkrong dan kafenya cocok yang tidak tidak tidak tid
Pemikirane sempit nanging ngrumangsa paling bener mangkel banget aku,Pemikiran sempit tapi sok benar kesal banget aku,Pemikiran sempit nanging ngrumangsa paling bener mangkel banget aku
Sek foto karo uwong kuwi udu adike bang doni. Jijik ah foto karo uwong kuwi.,Yang foto sama orang itu bukan adik bang doni. Jijik ah foto sama orang itu.,Sekarang foto karo uwong kuwi udu adike bang doni. Jijik ah foto karo uwong kuwi.
"Sakwijining musibah lagi wae kena kampung adat ning bajawa, flores. Kebakaran gedhe sing kadadean ing senin 13 / 8 sore ameh ngobongake kabeh kampung. Total 27 saka 33 omah adat sing ana entek dipangan geni bareng kabeh crita lan sejarahe.","Sebuah musibah baru saja menimpa kampung adat di bajawa, flores. Kebakaran hebat yang terjadi pada senin 13 / 8 sore hampir menghanguskan seluruh kampung. Total 27 dari 33 rumah adat yang ada habis dilalap api bersama semua cerita dan sejarahnya.","Sakwijining musibah lagi tidak kampung adat di bajawa, flores. Kebakaran gedhe yang kadadean di senin 13 / 8 sore ameh"
Marang rene wektu acara kantor. Ana musik langsung. Menu aneka werna. Cocok yen lunga rame-rame nanging selerane beda-beda. Ramene enak.,Ke sini waktu acara kantor. Ada live musik. Menu beragam. Cocok kalau pergi ramai-ramai tapi seleranya beda-beda. Ramennya enak.,Marang renya wektu acara kantor. Ana musik langsung. Menu aneka wernya. Cocok yen lunga rame-rame nanging seleran beda-beda. Ram
"Aku karo keluarga mangan mbengi nang panggonan iki amarga kajaba iku menu utamane batagor uga ana menu liyane. Aku mung mesen 2 menu sek akhire teka sakwise 45 menit, kuwi sakwise  kaping pirang-pirang aku takon. Seko rasane sawetara seko menu sek sakwise aku jajal lumayan enak. Sarane sakdhurunge pesen luwih apik takon ndhisik regane piro suwi orane nggawe menu kang dipesen.","Saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain. Saya hanya memesan 2 menu yang akhirnya datang setelah 45 menit, itu pun setelah beberapa kali saya tanyakan. Dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak. Saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan",Aku karo keluarga makan mbengi nang panggonan ini amarga kajaba iku menu utaman batagor juga ana menu liyan. Aku mungkin
Paket wis ditampa. Rodok gela merga pesen werna ireng dikirim werna kuning.,Paket sudah diterima. Sedikit kecewa karena order warna hitam dikirim warna kuning.,Paket wis ditampa. Rodok gela masuk pesan ireng dikirim masuk kuning.
"Aku saka bali, dilalah pas dolan menyang kutho bandung, pas ning sanding kantor gubernur jawa barat alias cedeke gedung sate, awakdewe disarane mangan ning bancakan merga cedek. Bar mlebu awakdewe dikeki piring saka komplong sing wis ora apik eneh, kayake karaten. Akhire awakdewe milih panganan sing awakdewe sir, lan atusan laler miber teka ngendi-ngendi merga wis kadung awakdewe ya pancet mangan. Nggilani pol.","Saya dari bali, kebetulan sedang liburan ke kota bandung, ketika sedang di dekat kantor gubernur jawa barat alias dekat gedung sate, kami di-suggest makan di bancakan karena dekat. Setelah masuk kami pun diberi piring dari kaleng yang sudah tidak bagus lagi, sepertinya berkarat. Akhirnya kami memilih makanan yang kami suka, dan ratusan lalat beterbangan ke mana mana karena sudah terlanjur kami pun tetap makan. Sangat jijik","Saya saka bali, dilalah pas dolan menyang kutho bandung, pas di sanding kantor gubernur jawa barat alias cedeke gedung sate, awak"
Ndelok sinetron ae anyak waleh opomeneh nonton isu apus-apus sing diramalke.,Nonton sinetron saja mulai bosan apalagi menonton isu bohong yang diramalkan.,Ndelok sinetron yang adalah opomenya nonton tidak apus-apus yang diramalkan.
Aku tuku werna-werna roti. Piliane akeh nanging rasane biasa wae. Rotine garing kaya uwis pirang-pirang dina. Ora seger. Pelayanane uga suwi. Nguciwakake.,Saya beli berbagai macam roti. Pilihannya banyak tapi rasanya biasa saja. Rotinya kering seperti sudah berhari-hari. Tidak segar. Pelayanannya juga lama. Mengecewakan.,Saya tuka werna-werna roti. Pilian akan nanging rasanya biasa tidak. Rotinya garing tidak uwis pirang-pirang dina. Ora
Aja lali ngombe banyu mineral 8 -- 10 gelas saben dinane.,Jangan lupa minum air mineral 8 -- 10 gelas per harinya.,Aja lali ngombe banyu mineral 8 -- 10 gelas saben dinan.
"Panggonane sing apik ing cedak ndhuwur bukit, bisa ndhelok pemandangan kutha saka ndhuwur.","Tempatnya yang indah di dekat atas bukit, bisa lihat pemandangan kota dari atas.","Panggonannya yang adalah cedak ndhuwur bukit, bisa dalam pemandangan kutha saja ndhuwur."
"Numpak grab, mase crita sing wingi kena balangan watu ing dalan.Juanda pas badha jebule anake kancane","Naik grab, abangnya cerita yang kemarin kena lemparan batu di jalan.Juanda saat lebaran ternyata anak temannya","Numpak grab, mase crita yang adalah balangan watu di dalan.Juanda pas badha jebulan adalah kankan"
Sakkelompok mahasiswa sing bodo. Syukur aku udu mahasiswa daerah kono. Isin woy.,Sekelompok mahasiswa yang bodoh. Syukur deh gue bukan mahasiswa daerah situ. Malu woy.,Sakkelompok mahasiswa yang bodo. Syukur aku udu mahasiswa daerah kono. Isin woy.
"Restone apik lan gede. Wektu marang rene pas mangan siang lan dina minggu rame tenan pengunjung. Panganane enak enak, gurame goreng lan sambele mantep.","Restonya bagus dan besar. Waktu ke sini saat makan siang dan hari minggu ramai sekali pengunjung. Makanannya enak enak, gurame goreng dan sambalnya mantap.","Restone apik dan gede. Wektu marang renya pas makan siang dan dina minggu rame tenan pengunjung. Panganannya enak enak, gurama goreng dan"
"Aku klebu salah siji wong sing cukup setia karo kampung daun kat awal bukak tahun 2003 lak ora salah, kualitas panganan awite eco, ket tambah rame lan tambah mrene, panganan sing dirumantekne ora koyo biasane lan arang kading sing ngelayani kesane cuek banget, awakdewe pesen rena-rena macem panganan nanging sing teko kondisine wis anyep lan ora sekeca blas, mung panggone sing apik.","Saya termasuk salah satu orang yang cukup setia dengan kampung daun dari awal buka di tahun 2003 kalau tidak salah, kualitas makanan awalnya oke, tapi semenjak makin ramai dan makin ke sini, makanan yang disajikan tidak seperti biasanya dan terkadang pelayan terkesan cuek sekali, kita mesan beberapa jenis makanan tapi yang datang sudah dengan kondisi dingin dan tidak menarik, tempat menarik.","Saya klebu salah siji wong yang cukup setia karo kampung daun kat awal bukak tahun 2003 lak tidak salah, kualitas makan"
Blanja ing Giant diskon 20% kanggo kartu kredit bca.,Belanja di Giant diskon 20% dengan kartu kredit bca.,Blanja di Giant diskon 20% kanggo kartu kredit bca.
"Mas, dalan ning muara bulian anyar, lagek sesasian dibenakne, uwis rusak maneh. Sing nggarap kaya ora tenanan","Kang, jalan di muara bulian baru, baru sebulanan dibenarkan, sudah rusak lagi. Yang mengerjakan seperti tidak serius","Mas, dalan di muara bulian anyar, lagek sesasian dibenaknya, uwis rusak maneh. Semua bergarap kaya tidak tenanan"
"Pancen ora enak kejebak macet, nanging luwih ora enak meneh yen kejebak masa lalu","Memang enggak enak terjebak macet, tapi lebih tidak enak lagi kalau terjebak masa lalu","Pancen ora enak kejebak macet, nanging luwih ora enak meneh yen kejebak masa lalu"
"Sumpah, nyesel tenan nggawe orderan via aplikasi iki. Bisa-bisane tiket ekektronike ora ditokake. Lan proses konfirmasine suwi. Sakdurunge uwis ngalami babagan sing meh pada ing aplikasi sebelah, nanging layanane cepet tenan langsung wenehi solusi. Ora kudu nganti telepon layanan pelanggan ping 4.","Sumpah, menyesal sekali bikin orderan via aplikasi ini. Bisa-bisanya e - ticket tidak issued. Dan proses konfirmnya lama. Sebelumnya pernah mengalami hal yang hampir sama di aplikasi sebelah, tetapi pelayanannya cepat sekali langsung kasih solusi. Tidak harus sampai telpon layanan pelanggan 4 kali.","Sumpah, nyesel terlalu orderan via aplikasi ini. Bisa-bisanya tiket ekektronike tidak ditokake. Lan proses konfirmasi suwi"
"Uwis aku kirim pesen langsunge, tulung ndang dicek","Sudah saya kirim pesan langsungnya, tolong segera dicek","Uwis saya kerim pesan langsung, tulung dan dicek"
"Aku nglakoni 5 transaksi ning tanggal 22 juni, kabeh ditolak nyatane kesuda saka rekening sampek 7 yuta, saka 5 transaksi lagek 3 transaksi sing dibalekne.","Saya melakukan 5 transaksi pada tanggal 22 juni, smuanya decline nyatanya terdebit dari rekening hampir 7 juta, dari 5 transaksi baru 3 transaksi yang dikembalikan.","Saya berglakoni 5 transaksi di tanggal 22 juni, kabeh ditolak menyatakan kesuda saja rekening sampek 7 yuta, saja"
Mayoritas sing nganggo hak pilih ing pemilihan gubernur uwis nentukake pilian.,Mayoritas pengguna hak pilih di pemilihan gubernur telah menentukan pilihan.,Mayoritas yang menganggo hak pilih yang pemilihan gubernur yang menentukkan pilian.
Wis ngenteni jne tibake dee tekane sesuk. Aku pengen nesu,Sudah menunggu jne ternyata dia datangnya besok. Ingin aku marah,Wis ngentenya jne tibaknya dee tekanya sesuk. Saya pengen nesu
"Spotify rumit, kudu nganggo administrasi wulanan mbarang","Spotify ribet, pakai ada administrasi bulanan segala","Spotify rumit, kudu menganggo administrasi wulanan mbarang"
"Pengen mangan oreo wae ribet tenan, mesti diputer - dijilat - dicelupake","Mau makan oreo aja ribet banget sih, mesti diputer - dijilat - dicelupkan","Pengen makan oreo tidak ribet, mesti diputer - dijilat - dicelupake"
"Ngapuro, udu mung nomerku sing kaya ngono, aku takon kabeh sing nganggo ing daerah kono, ngomongake babagan sing pada, isih uga ora gelem ngaku uga yen tenan sinyale sing elek","Maaf, bukan nomer saya saja yang begitu, saya tanya semua yang pakai di daerah situ, mengatakan hal yang sama, masih tidak mau ngaku juga kalau memang sinyalnya yang jelek","Ngapuro, udu mung nomerku yang kaya ngono, aku takon kabeh yang nganggo yang daerah kono, ngomongakan babagan"
"Kisaran siare tulung diambakake, amarga akeh daerah sing hurung isa nikmati siaran net. Matur suwun.","Jangkauan siarnya tolong diperluas, karena banyak daerah yang belum bisa menikmati siaran net. Terima kasih.","Kisaran siare tulung diambakake, amarga akan daerah yang hurung isa nikmati siaran net. Matur suwun."
"Kok isa ditokne bangunan ing dhuwur kali, ing dalan saka rumah sakit menyang pasar Ciroyom, aneh.","Kok bisa dibiarkan bangunan di atas sungai, di jalan dari rumah sakit menuju pasar Ciroyom, aneh.","Kok isa ditoknya bangunan di dhuwur kali, di dalan saka rumah sakit menyang pasar Ciroyom, aneh."
"Krungu lambe saka lambe soal restoran iki, saking penasaran, aku jajal marani. Nanging sayange, lak menurutku biasa ae, ora kaya sing diceritakne wong-wong. Rasane ya biasa-biasa ae, ora sumbut karo regane. Kaya masakan sing tas sinau.","Dengar dari mulut ke mulut tentang restoran ini, saking penasaran, saya coba untuk berkunjung. Tapi sayang, kalau menurut saya, tidak seperti apa yang banyak diceritakan orang. Rasanya biasa-biasanya saja, tidak sesuai saja dengan harganya. Seperti masakan yang baru belajar.","Krungu lambe saka lambe soal restoran ini, saking penasaran, aku jajal marani. Namun sayang, lak menurut saya ada, tidak kaya yang"
Iphone iki. Kamerane peteng wassalam elek banget ora isa diandalake banget yen males nggawa kamera.,Iphone ini. Kamera gelapnya wassalam jelek banget tidak bisa diandalkan banget kalau malas bawa kamera.,Iphone ini. Kameranya peteng wassalam elek tidak tidak bisa diandalake tidak males nggawa kamera.
"Yen ora nduwe dhuwit kanggo tuku komik nanging uga pengen jagongan, teka bae marang rene. Koleksi komike komplit. Panganan ombenae sabenere mung fasilitas tambahan, nanging cukup lumayan. Regane uga murah khas mahasiswa.","Kalau tidak punya uang buat beli komik tapi juga ingin nongkrong, datang saja ke sini. Koleksi komiknya lengkap. Makanan minumannya sebenrnya hanya fasilitas tambahan, tapi cukup lumayan. Harganya juga murah khas mahasiswa.","Tempatnya tidak tuka komik nanging juga pengen jagongan, teka bae marang rene. Koleksi komike komplit. Panganan"
"Aduh pak kok seolah-olah manas-manasi kubu sisih seh? Ojo to pak, iku mengko deweke kabeh tambah cemburu, iren, pegel, nyinyir, mutung kayak bocah cilik, nesu-nesu ora jelas jluntrunge lan tambah bosok ae utek lan atine.","Aduh pak kok seolah-olah memanas - manasi kubu sebelah sih? Jangan dong pak, itu nanti mereka tambah cemburu, iri, dengki, nyinyir, ngambek kayak anak kecil, marah-marah tidak jelas juntrungannya dan makin busuk saja otak dan hatinya.","Aduh pak kok seolah-olah manas-manasi kubu sisih seh? Ojo to pak, iku mengko deweke kabeh tambah cemburu,"
"Rekomendasi bangetlah. Cappucinone ketagihan, rega miring, lan valet parkir mbayar sakikhlase. Teka pas arep maghrib mesti luwih seru suwasanane.","Rekomendasi bangetlah. Cappuccinonya ketagihan, harga miring, dan valet parkir bayar seikhlasnya. Datang pas menjelang maghrib pasti lebih seru suasananya.","Rekomendasi bangetlah. Cappucinone ketagihan, harga miring, dan valet parkir mbayar sakikhlase. Teka pas arep mahrib mesti luwih seru su"
Oke bos masiyo hape ujug-ujug ngehank dewe sedina,"Oke bos, walau handphone tiba-tiba ngehank sendiri selama sehari",Oke bos masih di hape ujug-ujug ngehank dewe sedina
Panggonan mangan kanthi suasana alam iki paling pas kanggo acara karo pasangan utawa karo kaluwarga. Panganane enak lan regane uga cukup kajangkau,Tempat makan dengan suasana alam ini paling tepat untuk acara dengan pasangan atau dengan keluarga. Makanannya enak dan harga juga cukup terjangkau,Tempat makan di suasana alam ini paling pas juga acara karo pasangan utawa karo kaluwarga. Makanannya enak dan harganya juga
Yakin kuwi ikhlas? Tulus? Kuwi udu pencintraan tok ya?,Yakin itu ikhlas? Tulus? Bukannya itu hanya pencitraan saja ya?,Yakin memiliki ikhlas? Tulus? Kuwi memiliki pencintraan tok ya?
"Aku melu lomba blog cinta rupiah bank indonesia - net media lan uwis nyubmit artikel nang 22 desember 2017 kepungkur, nanging sampek saiki status artikelku isih unpublished. Nyuwun tulung dijelasne.","Saya mengikuuti lomba blog cinta rupiah bank indoneisa - net media dan sudah men - submit artikle pada 22 desember 2017 lalu, tapi sampai sekarang status artikel saya masih unpublished. Mohon penjelasannya.","Saya meluarga blog cinta rupiah bank indonesia - net media dan uwis menyubmit artikel dan 22 desember 2017 kepungkur, nang"
"Kafe iki nyediakne panganan tradisional bergaya kafe cah nom. Liyane panggon sing nyaman, rega kelebu mirah lan kejangkau","Kafe ini menyediakan makanan tradisional bergaya kafe anak muda. Selain tempat yang nyaman, harga terbilang murah dan terjangkau","Kafe ini menyediakan panganan tradisional bergaya kafe cah nom. Liya panggon yang nyaman, harga kelebu mirah dan kejangkau"
"Stasiun tv owol, ora konsisten, nguciwokake panyengkuyunge persib - persiba, ora ndhuwe welas asih marang manungsa! Owol, lan cupu!","Stasiun tv payah, tidak konsisten, mengecewakan pendukung persib - persiba, tidak berprikemanusiaan! Payah, dan cupu!","Stasiun tv owol, tidak konsisten, menguciwokakan persib - persiba, tidak mendapatkan welas asih marang manungs"
"Panggone nyaman lan kesane adem. Satene uga enak lan ana menu liyane maneh ning panggon iki, ora mung sate","Tempatnya nyaman dan berkesan adem. Satenya juga enak dan ada menu lainnya lagi di tempat ini, tidak hanya sate","Panggone nyaman dan kesana adem. Satenya juga enak dan ada menu liyan maneh di panggon iki, tidak mung sate"
"Pemandangane apik kanggo foto-foto, hawane sejuk, panganane rasane enak. Rega uga kajangkau. Mantep.","Pemandangannya bagus untuk foto-foto, udaranya sejuk, makanannya rasanya enak. Harga juga terjangkau. Mantap.","Pemandangan adalah kanggo foto-foto, hanya sejuk, makanan rasanya enak. Rega juga kajangkau. Mantep."
Adikku seneng banget brownis primarasa,Adikku sangat suka brownis primarasa,Adik saya suka banget brownis primarasa
Akeh klambi lan celono sing didol ning matahari mal,Banyak baju dan celana yang dijual di matahari mal,Akeh klambi dan celono yang didol di matahari malam
"Minimal internetku pedhot dumadakan, 1 omah nganggo simpati kabeh semono uga ora isa nyambung internet","Minimal internet saya putus tiba-tiba, 1 rumah pakai simpati semua begitu juga tidak bisa connect internet","Minimal internetku pedhot dumadakan, 1 omah nganggo simpati kabeh semono juga ora bisa menyambung internet"
Kaskus pancen kerep menehi informasi sing menarik lan paling anyar,Kaskus memang sering memberikan informasi yang menarik dan terbaru,Kaskus pancen kerep menehi informasi yang menarik dan paling anyar
"Aku paling ora seneng kuwi, yen nyepaki pemilu, suasane tansah panas.","Saya paling tidak suka itu, kalau mendekati pemilu, suasananya selalu memanas.","Saya paling tidak suka kuwi, saya nyepaki pemilu, suasana tansah panas."
"Lumayan nyesel karo kaputusan mlebu jurusan film, pengen mlebu seni rupa sakasline. Nanging ragu karo bakar sing didhuweni.","Agak menyesal dengan keputusan masuk jurusan film, ingin masuk seni rupa sebenarnya. Tapi ragu dengan bakat yang dimiliki.","Lumayan nyesel karo kaputusan mlebu jurusan film, pengen mlebu seni rupa sakasline. Namun ragu karo bakar yang didhuweni"
"Rasa bumbu sega gorenge ora seenak mbiyen maneh, cemplang lan luwih asin. Kudu ana sing ngontrol kualitas rasa ben kualitas tetep siyaga.","Rasa bumbu nasi gorengnya tidak seenak dulu lagi, terkesan hambar dan lebih asin. Perlu ada pengontrol kualitas rasa agar kualitas tetap terjaga.","Rasa bumbu saja gorenge tidak mbiyen maneh, cemplang dan luwih asin. Kudu ada yang berontrol kualitas rasa ben"
"Sesuai rekomendasi, aku njajal mie goreng spesial lan rasane menurutku biasa banget ae lan kurang cocok ning ilat","Sesuai rekomendasi, saya mencoba mie goreng special dan rasanya menurut saya sangat biasa saja dan kurang cocok di lidah","Sesuai rekomendasi, aku njajal mie goreng spesial dan rasanya menurut saya biasa banget ae dan kurang cocok di ilat"
"Baksone enak kanggo dipangan, panggonane resik penyajiane panganan bakso sek caraku beda. Enak banget deh","Baksonya enak buat di makan, tempat bersih penyajian makanan bakso yang menurut saya beda. Enak banget deh","Baksone enak kanggo dipangan, tempatnya resik penyajikan tempatnya bakso yang caraku beda. Enak banget deh"
Pelakune aja diserahake karo pak polisi. Kubur urip-urip bae.,Pelakunya jangan diserahkan sama pak polisi. Kubur hidup-hidup saja.,Pelakune aja diserahak di pak polisi. Kubur urip-urip bae.
"Nggelakne banget, aku pesen tiket lan uwis tak bayar, padahal wektu iku urung kadaluwarsa pas aku transfer, nanging nganti saiki urung dikeki kode bookinge, malah dikeki notifikasi uwis kadaluwarsa, banjur duwite mlayune neng ngendi, pas aku hubungi liwat email gur ditanggepi pisan wae.","Sangat mengecewakan, saya pesan tiket dan sudah saya bayar, padahal waktu itu belum kadaluarsa pas saya transfer, tapi sampai sekarang belum dikasih kode bookingnya, malah dikasih notifikasi sudah kadaluarsa, lalu uangnya larinya ke mana, pas saya hubungi lewat email hanya ditanggapi sekali saja.","Nggelaknya banget, aku pesan tiket dan uwis tak bayar, padahal wektu iku urung kadaluwarsa pas aku transfer, tidak"
"Lho nemene jne! Aku nelpon ora diangkat, tweet ora dibales, email ora dibales, pesen ora dibales!","Loh parahnya jne! Saya nelepon tidak diangkat, tweet tidak dibalas, email tidak dibalas, pesan tidak dibalas!","Lho nemenya jne! Aku nelpon tidak diangkat, tweet tidak dibales, email tidak dibales, pesan tidak dibales!"
