javanese,ground_truth,generated,bertscore
"Dinggo daerah banda aceh lan sekitare sik lancar, ora ana gangguan blas.","Untuk daerah banda aceh dan sekitarnya masih lancar, tidak ada gangguan sama sekali.","""Untuk daerah banda aceh dan sekitarnya sekarang lancar, tidak ada gangguan sama sekali.""",0.9728754758834839
Emosi karo gojek sing kerep nyasar yen arep menyang omahku.,Emosi dengan gojek yang selalu nyasar kalau mau ke rumah saya.,"""Emosi gojek yang sering mendarat kalau mau ke rumah gue.""",0.9268582463264465
"Kafe sing nyaman, enak lan murah kanthi desain kafe sing unik lan marakna krasan. Panganan enak lan kopi enak lan fasilitas wifi sing cepet lan tv kabel","Kafe yang nyaman, enak dan murah dengan desain kafe yang unik dan bikin betah. Makanan enak dan kopi enak serta fasilitas wifi yang cepat dan tv kabel","""Kafe yang nyaman, enak, murah dengan desain interior yang unik serta menambahkan suasana romantis. Makanan enak dan kopi lezat serta fasilitas wifi yang cepat dan tv kabel""",0.9568209052085876
"Uwis sewulan luwih ora mangan indomie, sakpisane mangan langsung nggawe rong porsi indomie goreng jumbo.","Sudah sebulan lebih tidak makan indomie, sekalinya makan langsung bikin dua porsi indomie goreng jumbo.","Jadi luisan lebih tidak makan indomie, yang katanya makan langsung bikin perut indomie goreng jumbo.",0.9259104132652283
"Mangan sikil wedus bagian pupu sing empuk lan lumayan gedhi dinggo ukuran medium, pas dingge wong siji, mangan tanpa sega, karo es lemon tea. Seger kurange mung panggone kebul-kebul, wajar kan jenenge uga wedus bakar hehehe","Makan kaki kambing paha yang empuk dan lumayam besar untuk ukuran medium, pas untuk satu orang, makan tanpa nasi, dengan es lemon tea. Segar kekurangannya hanya tempatnya berasap, wajar kan namanyan jg kambing bakar hehehe","""Makan lontong putih bagian kaki yang empuk dan lumayan besar untuk ukuran medium, cocok buat 1 orang, makan tanpa nasi, dengan es lemon tea. Seger meski hanya tempatnya berdebu, wajar kan namanya juga wedus bakar hehehe""",0.9277091026306152
"Panggone lumayan unik, rasa panganane biasa, menu sing ditawakne uga biasa, mung panggone karo keunikane sing menarik, cara nyeluk pelayane nganggo nutuk kentongan,. Aku pas mrana wengi, diambah udan, udarane lumayan adem nyrusuk belung, sempet ngenteni kira-kira limolas menit ben iso entuk panggon, merga bek blok wektu iku. Disaranke lak sir mrana sore-sore.","Tempatnya cukup unik, rasa makanan standar, menu yang ditawarkan juga biasa, hanya saja yang menarik tempat dan keunikannya, cara memanggil pelayannya dengan memukul kentongan,. Aku pas ke sana pada malam hari, ditambah hujan, udaranya cukup dingin menusuk tulang, sempat menunggu kira-kira 15 menit untuk bisa dapat tempat, karena penuh blok pada saat itu. Disarankan kalau mau ke sana sore-sore.","""Tempatnya agak unik, rasa masakannya biasa, menu yang disajikan juga biasa, cuman tempat dengan keunikan yang menarik, cara penyajian pelayan menggunakan cincin perak. Saya pas ke sini kemarin, di tambah hujan, udaranya agak dingin masuk ke dalam tulang, sempat menunggu kira-kira lima menit kalau bisa dapat tempat, karena sewa blok waktu itu. Disarankan kalau mau ke sini sore-sore.""",0.9375670552253723
"Ning pilkada 2018, polri dijaluk ningkatne pengamanan ning sekitar tps.","Dalam pilkada 2018, polri diminta meningkatkan pengamanan di sekitar tps.","""Di pilkada 2018, polri diminta meningkatkan keamanan di sekitar tps.""",0.9712355136871338
"Ora bosen apa film indonesia sing main deknen terus, udu ngomong deknen ora apik, nanging yen pemaine kuwi kuwi bae uga bosen ndheloke.","Tidak bosan apa film indonesia yang main dia terus, bukan bilang dia tidak bagus, tetapi kalau pemain itu itu melulu jenuh juga melihatnya.","""Tidak bosan apa film indonesia yang mainnya terus, bukan bilang mau nontonnya tidak bagus, tapi kalau pemainnya itu maksudku itu baik juga bosan menontonnya.""",0.9415862560272217
Wingi Dian tuku kathok anyar liwat aplikasi Lazada,Kemarin Dian membeli celana baru lewat aplikasi Lazada,"""Kemarin Dian beli baju baru lewat aplikasi Lazada""",0.9541552662849426
"Dhewe arep menyang lembang kanthi kahanan luwe. Pas ndhelok saung pengkolan iki dhewe langsung mandhek kanggo mangan. Dhewe milih lesehan ing tingkat 2 dadi entuk pemandangan sek apik. Pesenane dhewe yaiku cumi goreng glepung, gurame goreng krispi, oseng genjer lan rong menu tahu sek aku lali jenenge. Umume ora ana sek istimewa saka hidangan kuwi. Mbok menawa pilihanku. Lanjutane","Kami dalam perjalanan ke lembang dalam keadaan lapar. Saat melihat saung pengkolan ini kami langsung berhenti untuk makan. Kami memilih lesehan di lantai 2 sehingga mendapatkan pemandangan yang indah. Pesanan kami adalah cumi goreng tepung, gurame goreng crispy, tumis genjer dan dua menu tahu yang saya lupa namanya. Secara keseluruhan tidak ada yang istimewa dari hidangan tersebut. Mungkin pilihan saya. Lanjutan","Kami mau pergi ke pantai dengan cuaca cerah. Pas melihat saung pengkolan ini kami langsung memutuskan untuk makan. Kami memilih lesehan di tingkat 2 sehingga mendapatkan pemandangan yang indah. Pesanan kami adalah cumi goreng tepung, gurame goreng renyah, oseng kangkung dan satu menu tahu yang saya lupa namanya. Orangnya tidak ada yang istimewa dari hidangan itu. Maaaas saya dan keluarga lanjut ke tempat lain.",0.9469330906867981
Entuk bonus tcahs 12.500 nanging ora isa dienggo kanggo tuku pulsa sing regane 10 ewu h aneh,Dapat bonus tcash 12.500 tapi tidak bisa dipakai buat beli pulsa yang seharga 10 ribu h aneh,Dapat bonus tcahs 12.500 tapi tidak bisa digunakan untuk membeli pulsa yang harganya 10 ribu h aneh,0.9604122638702393
"Kaping kapisan aku marang rana, meja-meja mulai tuwa lan uga menu panganan sing ora patio variatif. Nanging regane ora bisa diomong murah, amarga kudune kanthi rega-rega sakmono bisa entuk sing luwih apik. Utamane pas aku marang kamar mandi, reged tenan lan mambu ora enak:","Saat pertama ke sana, meja-meja mulai usang dan juga menu makanan yang tidak begitu bervariatif. Namun harganya tidak bisa dibilang murah, karena seharusnya dengan harga-harga segitu bisa dapat yang lebih baik. Terutama saat saya ke toilet, sangat kotor dan berbau tidak sedap:","""Kamar pertama saya ke sana ke sana, meja-meja mulai tua dan juga menu makanan yang tidak terlalu variatif. Namun harganya tidak bisa di bilang murah, karena seharusnya dengan harga-harga yang sama bisa dapat yang lebih baik. Terutama saat saya ke kamar mandi, kotor banget dan bau tidak sedap:""",0.9546467661857605
"Ombean apa sih kok cara nggombene aneh, rasane uga aneh maneh","Minuman apa sih kok cara minumnya aneh, rasanya aneh juga lagi","""Minumnya apa sih kok cara ngomongnya aneh, rasanya juga aneh lagi""",0.9525908827781677
"Tanggal 12 february iku ulang taune pacarku, lan aku ngajak dee dinggo mangan nyang sawiji restoran sing terkenal ning surabaya. Aku pengen menehi kado ulang taun karo mangan sing enak ning kana. Nanging. Pas iku aku teka kira kira jam setengah 3. Panggon kebeg dadi awakdewe kudu ngenteni. Daftar tunggu pas kuwi sekitar 4 meja.","Tanggal 12 february adalah ulang tahun pacar saya, dan saya mengajak dia untuk makan di sebuah restaurant yang terkenal di surabaya. Saya ingin memberi kado ulang tahun dengan makan yang enak di sana. Tapi. Saat itu saya datang kira kira jam setengah 3. Tempat penuh sehingga kami harus menunggu. Daftar tunggu pada saat itu sekitar 4 meja.","""Tanggal 12 february itu ulang tahun pacarku, dan aku mengajak dia untuk makan di sebuah restoran yang terkenal di surabaya. Aku ingin memberikan kado ulang tahun dengan makan yang enak di sana. Tapi. Pada saat itu aku tiba tiba-tiba pada jam setengah 3. Tempatnya penuh jadi kami harus menunggu. Daftar tunggu saat itu sekitar 4 meja.""",0.9659466743469238
"Ora seneng ndelok bocah sma saiki, yen nganggo jilbab rambute pada disengajakake metu, maksude apa?","Tidak suka melihat anak sma sekarang, kalau pakai jilbab rambutnya pada disengajakan keluar, maksudnya apa?","""Tidak suka melihat anak sma sekarang, kalau memakai jilbabnya pada disuruh keluar, maksudnya apa?""",0.9587539434432983
Calon-calon pemimpin negeri iki cukup kuwat nyiapake strategi kanggo kemenangane.,Calon-calon pemimpin negeri ini cukup kuat mempersiapkan strategi untuk kemenangannya.,"""Para calon pemimpin negeri ini cukup kuat menyiapkan strategi untuk kemenangannya.""",0.9541613459587097
Adikku lagi ndhelok harry potter ing trans tv,Adik saya sedang menonton harry potter di trans tv,Adikku sedang melihat harry potter di trans tv,0.9457326531410217
"Salah siji restoran paling tak senengi ning bandung. Panggonane nylepit, nanging isih kenek dijangkau. Menu panganane enak, sunda banget. Pemadangane ya apik, kahanane pancen nggarai mripat lan ilat kabeh puas. Bar mangan sampek wareg. maleh sir turu ning saunge.","Salah satu restoran favorit saya di bandung. Lokasinya terpencil, tetapi masih terjangkau. Menu makanannya enak, sunda sekali. Pemandangannya indah, suasananya memang membuat mata dan lidah semua terpuaskan. Selesai makan sampai kenyang, jadi ingin tidur di saungnya.","Salah satu restoran favorit saya di bandung. Tempatnya sempit, tetapi masih mudah dijangkau. Menu makanannya enak, sangat sunda. Pemandangannya juga baik, tempat memang membuat mual dan muntah seluruhnya puas. Setelah makan sampai kemiripan. padahal tidur di saungnya.",0.9428439140319824
Endi taring kpk? Kasus ecek-ecek puluan yuta kowe cekel senajan nganti ing bolongan semut! Waras kowe kpk?,Mana taring kpk? Kasus ecek-ecek puluhan juta kamu tangkap sampai ke lubang semut sekalipun! Waraskah anda kpk?,"""Beri tahu taring kpk? Kasus aneka-an puluhan juta anda terima kasih sebelum di setengah jalan semut! Sadar ngomong kpk?""",0.8904634714126587
"Menu ning panggen iki asline sederhana banget nanging sing nduwe kreatif. Sajian mie, roti lan panganan penutupe di campur karo rena-rena pilihan. Panggone asik dingge nglumpuk karo kanca-kanca. Dingge regane ora tek larang sumbut karo rasane.","Menu di tempat ini sebetulnya sederhana banget tapi pemiliknya kreatif. Sajian mie, roti dan makanan penutupnya di mix sama berbagai pilihan. Tempatnya asik buat berkumpul dengan teman-teman. Untuk harganya tidak terlalu mahal sesuai sama rasanya.","""Menu di tempat ini sebenarnya sederhana sekali tapi yang punya kreatif. Sajian mie, roti dan makanan penutupnya dicampur dengan berbagai pilihan. Tempatnya asik buat kumpul sama teman-teman. Untuk harganya tidak terlalu mahal sesuai rasanya.""",0.9638398289680481
"Restoran kanthi metode penyajian bedha. Piring panggonan mangan diganti karo godhong gedhang. Menu panganan khas sunda kanthi citarasa sing enak. Saka segi rega cukup kakancan, panggonan mangan amba lan akeh pilian meja, parkir cukup amba.","Restoran dengan metode penyajian berbeda. Piring tempat makan diganti dengan lembaran daun pisang. Menu makanan khas sunda dengan citarasa yang enak. Dari segi harga cukup bersahabat, tempat makan luas dan banyak pilihan meja, parkir cukup luas.","""Restoran dengan metode penyajian berbeda. Ganti piring dengan tali buah. Menu makanan khas sunda dengan cita rasa yang lezat. Dari segi harga cukup peculi, tempat makan luas dan banyak pilihan meja, parkir cukup luas.""",0.9565799236297607
"Restoran alas daun nyajikake menu khas sunda sek ora beda adoh karo restoran khas sunda liyane, nanging sek nggawe beda yaiku ora nganggo piring lan mung diwenehi godhong gedhang sek diselehake ing meja sek ngganteni piring. Dadi kaya uwong ing India sek mangan didhasarkae godhong gedhang.","Restoran alas daun menyajikan menu khas sunda yang tidak jauh berbeda dengan restoran khas sunda lainnya, tapi yang membuatnya berbeda adalah tanpa piring, dan hanya diberi daun pisang yang diletakkan di meja sebagai pengganti piring. Jadi mirip orang di india yang makan beralaskan daun pisang.","""Restoran alas daun menyajikan menu khas sunda yang tidak beda jauh dengan restoran khas sunda lainnya, namun yang membuat beda adalah tidak pakai piring dan hanya disajikan daun nangka yang disesarakan di meja yang menunggu piring. Jadi terkesan orang di India yang makan didasarakan daun nangka.""",0.9333248138427734
Rasa sotone miturutku pedes nanging gurih. Ngombe sirup markisa sing seger karo es liline sing enak.,Rasa sotonya menurut saya pedas tapi gurih. Minum sirup markisa yang segar sama es lilinnya yang enak.,"""Rasa sotonya menurut saya pedas tapi gurih. Minum sirup markisa yang segar plus es lilinnya enak.""",0.9772404432296753
"Aku mara ning restoran iki kanggo mangan wengi bareng rencang. Aku mesen stik pithik sing sebenere aku lali jenenge. Rasane biasa banget wae, anyep. Pithike kandhel lan krasa atos lan garing banget. Ora ana sing istimewa.","Saya mengunjungi restoran ini untuk makan malam bersama teman. Saya memesan steak ayam yang sebenarnya saya lupa namanaya. Rasanya sangat biasa saja, hambar. Ayamnya tebal dan terasa keras dan kering sekali. Tidak ada yang istimewa.","""Saya ke restoran ini untuk makan malam bersama teman-teman. Saya memesan ayam goreng yang sebenarnya saya lupa namanya. Rasanya biasa saja, enteng. Ayamnya lembek dan rasa baunya pun garing sekali. Tidak ada yang istimewa.""",0.9443775415420532
Dhewe kan saling sengit siji liyane kawit 4 taun kepungkur.,Kita kan saling membenci satu sama lain sejak 4 tahun yang lalu.,Kami kan saling sengit satu sama lain hampir 4 tahun lalu.,0.9470513463020325
Bapak biasane nganggo semir sepatu kiwi,Ayah biasanya memakai semir sepatu kiwi,"""Ayah biasanya memakai semir sepatu kiwi""",0.9355498552322388
Richeese factory yaiku restoran waralaba sing nyajikake pithik kanthi rasa pedes kanthi macem-macem level. Cocok tenan kanggo kowe sing tresna rasa pedes.,Richeese factory adalah restaurat waralaba yang menyajikan ayam dengan rasa pedas dengan berbagai level. Sangat cocok untuk anda pecinta rasa pedas.,Richeese factory adalah restoran waralaba yang menyajikan ayam dengan rasa pedas dengan berbagai tingkat. Cocok sekali untuk kamu yang suka rasa pedas.,0.967809796333313
"Pas rapat ning hotel sensa, aku pesen batagor riri nganggo aplikasi gofood / gojek. Pesenan teka ora suwe merga tibake paket batagor lan siomay wes di-pak ning plastik vakum. Rega sing enek ning aplikasi gojek / gojek urung termasuk pajek segedhe 10%.","Saat rapat di hotel sensa, saya memesan batagor riri menggunakan aplikasi gofood / gojek. Pesanan tiba dalam waktu tidak lama karena ternyata paket batagor dan siomay sudah di-pack dalam plastik vakum. Harga yang tertera dalam aplikasi gojek / gojek belum termasuk pajak sebesar 10%.","""Saat rapat di hotel sensa, saya pesan batagor riri pakai aplikasi gofood / gojek. Pesanan datang tidak lama setelah pemesanan melalui paket batagor dan siomay sudah dikemas dalam plastik vakum. Harga yang murah di aplikasi gojek / gojek belum termasuk pajak besarnya 10%.""",0.9625565409660339
Aku moro ing restoran iki ora pas jam mangan awan. Nanging restorane lumayan rame lan untunge awakdewe isa ndang entuk panggonan lungguh. Lebar lungguh panganan lan ombenane langsung disajikake. Sambel ijone kurang karasa pedes kanggo awakdewe. Panganane enak cukup puas mangan ing kene.,Saya mengunjungi restoran ini bukan saat jam makan siang. Tapi restorannya cukup ramai dan untungnya kami bisa cepat dapat duduk. Begitu duduk makanan dan minuman langsung dihidangkan. Sambal hijaunya kurang terasa pedas buat kami. Makanan enak cukup puas makan di sini.,"""Saya datang ke restoran ini tak pas jam makan siang. Tetapi restorannya cukup rame dan untung kami bisa mendapatkan tempat duduk. Lebar tempat duduk makanan dan minuman langsung disajikan. Sambal mayonya kurang terasa pedas bagi kami. Makanan enak cukup puas makan di sini.""",0.957420289516449
"Gampang cemburu ndelok dee guyonan karo wedokan, nanging awakdewe uduk sopo-sopone","Suka cemburu melihat doi bercanda sama cewek, tetapi kita bukan siapa-siapanya","Gampang cemburu melihat dia bergaya dengan pakaian, padahal kita sendiri bukan apa-apanya",0.9216041564941406
